anime_id,title,title_english,type,source,episodes,status,airing,aired_string,duration_min,rating,score,scored_by,rank,popularity,members,favorites,studio,genre,aired_from_year
32526,Love Live! Sunshine!!,Love Live! Sunshine!!,TV,Other,13,Finished Airing,FALSE,"Jul 2, 2016 to Sep 24, 2016",24,PG-13 - Teens 13 or older,7.54,40467,1531,984,86104,1842,Sunrise,"Music, Slice of Life, School",2016
23931,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,,Special,Original,1,Finished Airing,FALSE,11-Oct-14,130,PG-13 - Teens 13 or older,6.81,286,4299,7650,1369,0,Xebec,"Action, Military, Sci-Fi, Space, Drama",2014
296,Dragon Drive,Dragon Drive,TV,Manga,38,Finished Airing,FALSE,"Jul 4, 2002 to Mar 27, 2003",25,PG - Children,6.83,6716,4182,2927,16635,40,Madhouse,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",2002
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,,Special,Radio,1,Finished Airing,FALSE,1992,4,PG-13 - Teens 13 or older,6.16,1830,6903,5197,4258,2,Sunrise,"Action, Military, Sci-Fi, Space, Drama, Mecha",1992
33606,One Piece Film: Gold Episode 0 - 711 ver.,ONE PIECE FILM GOLD 〜episode 0〜 711ver.,Special,Manga,1,Finished Airing,FALSE,2-Jul-16,10,PG-13 - Teens 13 or older,7.18,5249,2898,3752,9526,11,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",2016
28309,Oni Chichi 2: Harvest,,OVA,Visual novel,1,Finished Airing,FALSE,30-Jan-15,30,Rx - Hentai,6.94,2883,,4218,7250,21,PoRO,Hentai,2015
2313,Muumindani no Suisei,,Movie,Book,1,Finished Airing,FALSE,8-Aug-92,72,G - All Ages,7.73,2919,1048,4756,5350,22,Visual 80,"Adventure, Comedy, Fantasy, Kids",1992
30533,Gundam Build Fighters Try: Island Wars,,OVA,Original,1,Finished Airing,FALSE,21-Aug-16,36,G - All Ages,6.96,3366,3702,4493,6120,12,Sunrise,"Action, Sci-Fi, Mecha",2016
22835,Himegoto,,TV,4-koma manga,13,Finished Airing,FALSE,"Jul 7, 2014 to Sep 29, 2014",4,PG-13 - Teens 13 or older,6.05,29179,7233,1293,62818,178,Asahi Production,"Comedy, Ecchi, School",2014
3941,Rensa Byoutou,,OVA,Visual novel,2,Finished Airing,FALSE,"Jun 25, 2007 to Sep 25, 2007",30,Rx - Hentai,6.99,1193,,5838,3165,11,Anime Antenna Iinkai,Hentai,2007
567,The Big O,The Big O,TV,Original,26,Finished Airing,FALSE,"Oct 13, 1999 to Mar 27, 2003",24,PG-13 - Teens 13 or older,7.58,24373,1414,1394,57427,676,Sunrise,"Action, Sci-Fi, Mystery, Psychological, Mecha",1999
7598,Loups=Garous,,Movie,Novel,1,Finished Airing,FALSE,28-Aug-10,98,R - 17+ (violence & profanity),6.37,6404,6128,3194,14009,8,Production I.G,"Sci-Fi, Mystery, Thriller",2010
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo",,Movie,Manga,1,Finished Airing,FALSE,18-Jul-15,28,G - All Ages,6.39,31,11776,10895,236,0,Nippon Animation,"Kids, Slice of Life, Comedy, School",2015
12723,Loups=Garous Pilot,,Special,Novel,1,Finished Airing,FALSE,28-Aug-10,12,R - 17+ (violence & profanity),5.75,176,7904,8775,766,0,Production I.G,"Thriller, Mystery, Sci-Fi",2010
35603,Seikaisuru Kado: Ekwari,KADO: The Right Answer – Ekwari,Special,Original,1,Finished Airing,FALSE,19-May-17,23,PG-13 - Teens 13 or older,6.13,1585,7008,5363,3906,0,Toei Animation,Sci-Fi,2017
11179,Papa no Iukoto wo Kikinasai!,"Listen to Me, Girls. I Am Your Father!",TV,Light novel,12,Finished Airing,FALSE,"Jan 11, 2012 to Mar 28, 2012",23,PG-13 - Teens 13 or older,7.45,67827,1819,699,121945,519,feel.,"Comedy, Romance, Slice of Life",2012
6117,Gokujou!! Mecha Mote Iinchou,The Best!! Extremely Cool Student Council President,TV,Manga,51,Finished Airing,FALSE,"Apr 4, 2009 to Mar 27, 2010",24,PG - Children,6.68,837,4843,4866,4996,17,SynergySP,"Comedy, Romance, School, Shoujo",2009
17157,Nozoki Ana,,OVA,Manga,1,Finished Airing,FALSE,28-Feb-13,55,R+ - Mild Nudity,6.61,16169,5165,2173,28616,86,Studio Fantasia,"Comedy, Drama, Ecchi",2013
7,Witch Hunter Robin,Witch Hunter Robin,TV,Original,26,Finished Airing,FALSE,"Jul 2, 2002 to Dec 24, 2002",25,PG-13 - Teens 13 or older,7.34,31908,2292,1104,75017,524,Sunrise,"Action, Magic, Police, Supernatural, Drama, Mystery",2002
1537,Genshi Shounen Ryuu,Ryu the Primitive Boy,TV,Manga,22,Finished Airing,FALSE,"Oct 30, 1971 to Mar 25, 1972",25,PG-13 - Teens 13 or older,6.42,309,5914,8207,1030,2,Toei Animation,"Action, Sci-Fi, Adventure, Romance, Shounen",1971
2562,Shion no Ou,,TV,Manga,22,Finished Airing,FALSE,"Oct 14, 2007 to Mar 23, 2008",23,PG-13 - Teens 13 or older,7.63,8241,1280,2440,23636,77,Studio Deen,"Drama, Game, Mystery, Thriller",2007
3559,Stringendo: Angel-tachi no Private Lesson,Stringendo,OVA,Manga,12,Finished Airing,FALSE,"Jan 27, 2006 to Apr 27, 2012",27,Rx - Hentai,7.54,3459,,3669,10092,118,Flavors Soft,Hentai,2006
28673,Duan Nao,Die Now,ONA,Manga,16,Finished Airing,FALSE,"Nov 28, 2014 to Jul 31, 2015",14,R - 17+ (violence & profanity),6.61,482,5152,5513,3674,8,Haoliners Animation League,"Mystery, Sci-Fi, Shounen, Thriller",2014
10029,Coquelicot-zaka kara,From Up on Poppy Hill,Movie,Manga,1,Finished Airing,FALSE,16-Jul-11,95,G - All Ages,7.99,38941,564,1170,70281,356,Studio Ghibli,"Historical, Romance, School, Shoujo",2011
30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,,OVA,Visual novel,2,Finished Airing,FALSE,"Jul 31, 2015 to May 27, 2016",30,Rx - Hentai,6.79,1356,,5394,3859,21,PoRO,Hentai,2015
1050,Bobobo-bo Bo-bobo,Bobobo-bo Bo-bobo,TV,Manga,76,Finished Airing,FALSE,"Nov 8, 2003 to Sep 30, 2005",25,PG-13 - Teens 13 or older,7.56,19251,1456,1516,51183,752,Toei Animation,"Sci-Fi, Adventure, Comedy, Shounen",2003
8829,Shounen Ashibe (TV),,TV,4-koma manga,37,Finished Airing,FALSE,"Apr 11, 1991 to Dec 28, 1991",25,G - All Ages,5.78,46,12128,10408,311,1,Life Work,"Comedy, Slice of Life",1991
31234,Himouto! Umaru-chanS,Himouto! Umaru-chanS,Special,Manga,12,Finished Airing,FALSE,"Sep 16, 2015 to Feb 17, 2016",2,PG-13 - Teens 13 or older,6.98,13467,3639,2118,29805,61,Doga Kobo,"Comedy, Seinen, Slice of Life",2015
8598,Yuki,Yuki: Snow Fairy,Movie,Book,1,Finished Airing,FALSE,9-Aug-81,89,G - All Ages,6.4,72,6017,9205,600,2,Mushi Production,"Adventure, Demons, Fantasy",1981
8550,Dr. Slump Movie 10: Arale no Bikkuriman,Doctor Slump: Arale&#039;s Surprise,Movie,Manga,1,Finished Airing,FALSE,6-Mar-99,50,PG-13 - Teens 13 or older,6.14,187,6952,8965,686,0,Toei Animation,"Comedy, Sci-Fi, Shounen",1999
19285,Shingeki no Kyojin: Ano Hi Kara,Attack on Titan: Since That Day,Special,Manga,1,Finished Airing,FALSE,7-Jul-13,24,R - 17+ (violence & profanity),7.02,34249,3508,1285,63607,160,Wit Studio,"Action, Drama, Fantasy, Shounen, Super Power",2013
33434,Heybot!,HEYBOT!,TV,Original,50,Finished Airing,FALSE,"Sep 18, 2016 to Sep 24, 2017",23,PG - Children,5.88,197,7618,7802,1266,13,Bandai Namco Pictures,"Sci-Fi, Comedy, Parody, Kids",2016
2045,Mahou no Tenshi Creamy Mami: Eien no Once More,,OVA,Original,1,Finished Airing,FALSE,28-Oct-84,87,G - All Ages,6.4,179,5995,9046,659,0,Studio Pierrot,"Comedy, Fantasy, Magic, Romance, Shoujo",1984
16870,The Last: Naruto the Movie,The Last: Naruto the Movie,Movie,Manga,1,Finished Airing,FALSE,6-Dec-14,112,PG-13 - Teens 13 or older,7.88,98895,748,520,155274,695,Studio Pierrot,"Action, Super Power, Romance, Martial Arts, Shounen",2014
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,Girls & Panzer: This is the Real Anzio Battle!,OVA,Original,1,Finished Airing,FALSE,25-Jul-14,38,PG-13 - Teens 13 or older,7.76,13530,969,2438,23628,35,Actas,"Military, Sports, School",2014
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,,Movie,Original,1,Finished Airing,FALSE,27-Oct-12,71,G - All Ages,7.44,1326,1868,6150,2772,4,Toei Animation,"Fantasy, Kids, Magic, Shoujo",2012
22537,Yami Shibai 2,Yamishibai: Japanese Ghost Stories 2,TV,Original,13,Finished Airing,FALSE,"Jul 7, 2014 to Sep 29, 2014",4,PG-13 - Teens 13 or older,6.55,14511,5435,2372,24762,18,ILCA,"Dementia, Horror, Supernatural",2014
33013,Super Lovers OVA,,OVA,Manga,2,Finished Airing,FALSE,"Jan 1, 2017 to Sep 1, 2017",23,PG-13 - Teens 13 or older,7.77,2845,953,3308,12999,45,Studio Deen,"Slice of Life, Comedy, Drama, Romance, Shounen Ai",2016
4106,Trigun: Badlands Rumble,Trigun - Badlands Rumble,Movie,Manga,1,Finished Airing,FALSE,2-Apr-10,90,PG-13 - Teens 13 or older,8.05,46998,498,1002,84119,199,Madhouse,"Action, Sci-Fi, Adventure, Comedy, Drama, Shounen",2010
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,I&#039;ve Always Liked You,Movie,Music,1,Finished Airing,FALSE,23-Apr-16,63,PG-13 - Teens 13 or older,7.42,32559,1958,1115,74160,300,Qualia Animation,"Romance, School",2016
30885,Noragami Aragoto OVA,,OVA,Manga,2,Finished Airing,FALSE,"Nov 17, 2015 to Mar 17, 2016",23,PG-13 - Teens 13 or older,8.09,53117,450,839,103484,245,Bones,"Action, Adventure, Comedy, Supernatural, Shounen",2015
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,Ninja Girl & Samurai Master 2nd,TV,4-koma manga,26,Finished Airing,FALSE,"Apr 8, 2017 to Sep 30, 2017",3,PG - Children,7.14,3116,3048,4305,6813,5,TMS Entertainment,"Comedy, Historical",2017
12149,AKB0048,AKB0048,TV,Original,13,Finished Airing,FALSE,"Apr 29, 2012 to Jul 22, 2012",23,PG-13 - Teens 13 or older,7.5,19884,1624,1656,44615,598,Satelight,"Music, Sci-Fi",2012
36531,Shinkansen Henkei Robo Shinkalion The Animation,,TV,Other,0,Currently Airing,TRUE,"Jan 6, 2018 to ?",24,PG - Children,6.06,212,7219,8080,1112,3,OLM,"Action, Kids, Mecha, Sci-Fi",2018
21851,Tesagure! Bukatsumono Encore,,TV,Original,12,Finished Airing,FALSE,"Jan 12, 2014 to Mar 30, 2014",11,PG-13 - Teens 13 or older,7.14,1004,3060,5977,2986,12,Yaoyorozu,"Parody, School, Slice of Life",2014
9435,Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase,,OVA,Visual novel,2,Finished Airing,FALSE,"Nov 26, 2010 to Feb 25, 2011",28,Rx - Hentai,7.09,3183,,3980,8239,59,Office Take Off,Hentai,2010
20785,Mahouka Koukou no Rettousei,The Irregular at Magic High School,TV,Light novel,26,Finished Airing,FALSE,"Apr 6, 2014 to Sep 28, 2014",23,PG-13 - Teens 13 or older,7.74,235728,1021,102,436215,7002,Madhouse,"Action, Sci-Fi, Supernatural, Magic, Romance, School",2014
15451,High School DxD New,High School DxD New,TV,Light novel,12,Finished Airing,FALSE,"Jul 7, 2013 to Sep 22, 2013",24,R+ - Mild Nudity,7.79,258751,897,122,399935,3614,TNK,"Action, Harem, Comedy, Demons, Romance, Ecchi, School",2013
16728,Tatakae!! Ramenman (Movie),,Movie,Manga,1,Finished Airing,FALSE,9-Jul-88,25,PG-13 - Teens 13 or older,6.03,70,7295,10560,284,1,Toei Animation,"Action, Adventure, Martial Arts, Shounen",1988
20243,Gatapishi,,TV,4-koma manga,199,Finished Airing,FALSE,"Apr 23, 1990 to Mar 29, 1991",10,PG - Children,6,29,10187,11896,153,0,Shin-Ei Animation,"Comedy, Slice of Life",1990
397,Seikai no Senki II,Banner of the Stars II,TV,Light novel,10,Finished Airing,FALSE,"Jul 11, 2001 to Sep 26, 2001",25,PG-13 - Teens 13 or older,7.93,8618,645,2972,16117,100,Sunrise,"Action, Military, Romance, Sci-Fi, Space",2001
864,Mobile Suit Gundam SEED MSV Astray,Mobile Suit Gundam SEED MSV Astray,OVA,Original,2,Finished Airing,FALSE,"Mar 1, 2004 to Jul 1, 2004",7,PG-13 - Teens 13 or older,6.44,4011,5846,3926,8490,8,Sunrise,"Space, Mecha, Military, Sci-Fi",2004
5600,Little El Cid no Bouken,Adventures of Little El Cid,TV,Original,26,Finished Airing,FALSE,"Feb 6, 1984 to Mar 12, 1984",25,G - All Ages,6.35,105,6192,10095,367,1,Nippon Animation,"Kids, Adventure, Historical",1984
1581,Gift: Eternal Rainbow,,TV,Visual novel,12,Finished Airing,FALSE,"Oct 6, 2006 to Dec 22, 2006",24,PG-13 - Teens 13 or older,6.74,11076,4575,2364,24889,26,OLM,"Comedy, Drama, Harem, Magic, Romance, School",2006
24845,Nyanfuru,,TV,Original,0,Currently Airing,TRUE,"Feb 22, 2014 to Mar, 2018",1,G - All Ages,5.59,22,11546,10508,295,0,MMDGP,"Comedy, Music",2014
15783,Lupin III: Touhou Kenbunroku - Another Page,,Special,Manga,1,Finished Airing,FALSE,2-Nov-12,90,PG-13 - Teens 13 or older,6.92,890,3846,6426,2459,2,TMS Entertainment,"Action, Adventure, Mystery, Comedy, Seinen",2012
56,Avenger,,TV,Original,13,Finished Airing,FALSE,"Oct 2, 2003 to Dec 25, 2003",24,R - 17+ (violence & profanity),5.97,5305,7408,3221,13748,18,"Bee Train, Xebec","Adventure, Fantasy, Sci-Fi, Shounen",2003
8230,True Tears Epilogue,,Music,Original,1,Finished Airing,FALSE,26-Mar-10,3,PG-13 - Teens 13 or older,6.73,4921,4647,3781,9382,3,P.A. Works,"Romance, Music, Drama",2010
29715,Nar Doma,,TV,Web manga,26,Finished Airing,FALSE,"May 17, 2015 to Nov 12, 2015",2,PG-13 - Teens 13 or older,5.53,67,8327,6626,2233,2,Kachidoki Studio,Comedy,2015
9177,Burning Blood,,OVA,Manga,3,Finished Airing,FALSE,"Apr 25, 1990 to Apr 25, 1991",41,R - 17+ (violence & profanity),6.28,55,6460,9862,416,0,Magic Bus,"Sports, Shounen",1990
2549,Perrine Monogatari,,TV,Novel,53,Finished Airing,FALSE,"Jan 1, 1978 to Dec 31, 1978",25,G - All Ages,7.63,543,1278,6404,2478,9,Nippon Animation,"Slice of Life, Historical, Drama, Shoujo",1977
1965,Sola,,TV,Manga,13,Finished Airing,FALSE,"Apr 7, 2007 to Jun 30, 2007",24,PG-13 - Teens 13 or older,7.31,37505,2404,1040,79911,414,Nomad,"Drama, Romance, Slice of Life, Supernatural",2007
10507,Inazuma Eleven Go,,TV,Game,47,Finished Airing,FALSE,"May 4, 2011 to Apr 11, 2012",24,G - All Ages,7.21,16831,2775,2157,29046,217,OLM,"Shounen, Sports, Super Power",2011
9568,Peace Maker Kurogane Special,Peace Maker Kurogane: Festival of Gion,Special,Manga,1,Finished Airing,FALSE,21-Dec-03,17,PG - Children,6.84,477,4160,7005,1876,2,Gonzo,"Action, Comedy, Samurai, Historical, Drama, Shounen",2003
18063,Tiger Mask Fuku Men League Sen,Tiger Mask: War against the League of Masked Wrestlers,Movie,Manga,1,Finished Airing,FALSE,19-Jul-70,53,PG-13 - Teens 13 or older,6.54,96,5468,9782,435,1,Toei Animation,"Sports, Shounen",1970
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,,OVA,Game,1,Finished Airing,FALSE,22-Dec-05,27,PG-13 - Teens 13 or older,6.86,29232,4083,1485,52439,175,Studio Pierrot,"Adventure, Comedy, Game, Shounen",2005
2292,Bouken! Iczer 3,Iczer Reborn,OVA,Original,6,Finished Airing,FALSE,"Sep 25, 1990 to Feb 25, 1991",30,R - 17+ (violence & profanity),5.96,649,7431,7335,1592,10,"AIC, Darts","Action, Adventure, Sci-Fi",1990
1546,Negima!?,Negima!? Magister Negi Magi,TV,Manga,26,Finished Airing,FALSE,"Oct 4, 2006 to Mar 28, 2007",23,PG-13 - Teens 13 or older,7.15,23091,3001,1401,57144,299,Shaft,"Adventure, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School",2006
2154,Tekkon Kinkreet,Tekkonkinkreet,Movie,Manga,1,Finished Airing,FALSE,23-Dec-06,111,R - 17+ (violence & profanity),8.07,27021,472,1342,60525,954,Studio 4°C,"Action, Adventure, Psychological, Supernatural",2006
23121,Jinsei,JINSEI -Life Consulting-,TV,Light novel,13,Finished Airing,FALSE,"Jul 6, 2014 to Sep 28, 2014",24,PG-13 - Teens 13 or older,6.55,17199,5409,1550,49058,54,feel.,"Comedy, School, Slice of Life",2014
53,Ai Yori Aoshi,Ai Yori Aoshi,TV,Manga,24,Finished Airing,FALSE,"Apr 11, 2002 to Sep 26, 2002",23,PG-13 - Teens 13 or older,7.21,39166,2756,1064,77920,409,J.C.Staff,"Comedy, Drama, Harem, Romance, Slice of Life",2002
36563,Megalo Box,,TV,Original,13,Currently Airing,TRUE,"Apr 6, 2018 to ?",24,R - 17+ (violence & profanity),8.44,18547,143,855,102178,324,TMS Entertainment,"Action, Drama, Sci-Fi, Shounen, Slice of Life, Sports",2018
35806,"Haikyuu!!: vs ""Akaten""",,OVA,Manga,1,Finished Airing,FALSE,2-May-16,24,PG-13 - Teens 13 or older,7.71,5154,1076,3320,12946,11,Production I.G,"Sports, Shounen",2016
31658,Kuroko no Basket Movie 4: Last Game,,Movie,Manga,1,Finished Airing,FALSE,18-Mar-17,90,PG-13 - Teens 13 or older,8.29,32369,249,1129,73291,473,Production I.G,"Sports, School, Shounen",2017
36884,Hisone to Maso-tan,Dragon Pilot: Hisone and Masotan,TV,Original,0,Currently Airing,TRUE,"Apr 13, 2018 to ?",24,PG-13 - Teens 13 or older,7.5,2327,1634,2603,21092,27,Bones,"Military, Comedy, Drama, Fantasy",2018
6164,Aoi Hana,Sweet Blue Flowers,TV,Manga,11,Finished Airing,FALSE,"Jul 2, 2009 to Sep 10, 2009",22,PG-13 - Teens 13 or older,7.25,21779,2599,1427,55586,311,J.C.Staff,"Romance, Slice of Life, Shoujo Ai",2009
33193,Shi Wan Ge Leng Xiaohua,,ONA,Web manga,12,Finished Airing,FALSE,"Jul 11, 2012 to Aug 1, 2013",7,PG-13 - Teens 13 or older,6.43,44,12030,10657,270,0,L²Studio,"Comedy, Parody",2012
17871,Yonhyakunijuu Renpai Girl,"If I don&#039;t successfully pick up 420 girls, I am going to die in a lot of different ways.",Special,Light novel,1,Finished Airing,FALSE,25-Jan-13,2,PG-13 - Teens 13 or older,5.95,1380,7471,5529,3646,10,Trigger,"Comedy, Romance, School",2013
511,Kidou Shinsengumi Moeyo Ken TV,Moeyo Ken TV,TV,Game,13,Finished Airing,FALSE,"Jul 2, 2005 to Sep 24, 2005",25,PG-13 - Teens 13 or older,6.26,1306,6548,5341,3940,2,Trinet Entertainment,"Adventure, Comedy, Historical, Fantasy",2005
36864,Akkun to Kanojo,My Sweet Tyrant,TV,Manga,0,Currently Airing,TRUE,"Apr 6, 2018 to ?",3,PG-13 - Teens 13 or older,6.51,4150,5542,2302,25948,15,Yumeta Company,"Comedy, Romance, School, Josei",2018
10165,Nichijou,Nichijou - My Ordinary Life,TV,Manga,26,Finished Airing,FALSE,"Apr 3, 2011 to Sep 25, 2011",23,PG-13 - Teens 13 or older,8.52,151872,96,136,377617,12447,Kyoto Animation,"Slice of Life, Comedy, School",2011
26163,Ganbare! Lulu Lolo 2nd Season,TINY★TWIN★BEARS 2nd Season,TV,Picture book,26,Finished Airing,FALSE,"Sep 25, 2014 to Mar 26, 2015",5,PG - Children,5,10,10173,11946,151,0,Fanworks,"Kids, Slice of Life",2014
30313,Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi,,Movie,Picture book,1,Finished Airing,FALSE,12-Sep-15,0,PG - Children,5.53,15,10706,11698,166,0,Ajia-Do,"Adventure, Comedy",2015
36166,Fireball Humorous,,TV,Original,3,Finished Airing,FALSE,"Oct 6, 2017 to Dec 18, 2017",2,G - All Ages,5.59,326,8212,6890,1968,3,Jinnis Animation Studios,"Sci-Fi, Comedy",2017
9154,Kindaichi Shounen no Jikenbo Movie 2: Satsuriku no Deep Blue,Young Kindaichi&#039;s Casebook: Deep Blue Massacre,Movie,Light novel,1,Finished Airing,FALSE,21-Aug-99,90,None,7.1,218,3210,8422,928,5,Toei Animation,"Mystery, Shounen",1999
34964,Killing Bites,Killing Bites,TV,Manga,12,Finished Airing,FALSE,"Jan 13, 2018 to Mar 31, 2018",24,R+ - Mild Nudity,6.86,23540,4072,1221,66845,203,LIDENFILMS,"Action, Sci-Fi, Ecchi, Seinen",2018
25719,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.",,Special,4-koma manga,1,Finished Airing,FALSE,24-Sep-14,23,PG-13 - Teens 13 or older,6.93,4353,3808,4120,7642,2,feel.,"Slice of Life, Comedy, Seinen",2014
7915,Otaku no Seiza,,OVA,Game,2,Finished Airing,FALSE,"Oct 7, 1994 to Nov 23, 1994",24,R+ - Mild Nudity,5.68,158,8046,9388,538,0,"Bee Media, 81 Produce","Comedy, Parody",1994
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,,OVA,Manga,3,Finished Airing,FALSE,"Nov 17, 2010 to Jun 17, 2011",28,R+ - Mild Nudity,7.73,24725,1028,1581,47555,140,Satelight,"Action, Comedy, Ecchi, Shounen, Sports",2010
5246,Adesugata Mahou no Sannin Musume,,OVA,Original,1,Finished Airing,FALSE,28-Mar-86,29,PG-13 - Teens 13 or older,5.42,193,8504,8913,703,0,Studio Pierrot,"Magic, Comedy, Shoujo",1986
14045,Mangirl!,,TV,Manga,13,Finished Airing,FALSE,"Jan 3, 2013 to Mar 28, 2013",3,PG-13 - Teens 13 or older,5.99,9623,7375,2500,22539,16,Doga Kobo,"Comedy, Slice of Life",2013
34125,High School Fleet OVA,,OVA,Original,2,Finished Airing,FALSE,"Mar 31, 2017 to May 24, 2017",24,PG-13 - Teens 13 or older,7.21,3798,2776,3652,10196,20,Production IMS,"Action, Military, School",2017
292,Dear Boys,Hoop Days,TV,Manga,26,Finished Airing,FALSE,"Apr 7, 2003 to Sep 29, 2003",24,PG-13 - Teens 13 or older,6.95,7069,3733,3084,14891,43,A.C.G.T.,"Drama, Shounen, Sports",2003
31237,Ganbare-bu Next!,,TV,Original,6,Finished Airing,FALSE,"Jun 8, 2015 to Jul 13, 2015",2,G - All Ages,4.87,15,10183,12488,123,0,Doga Kobo,"Comedy, Sports",2015
3874,Ashita e Free Kick,,TV,Original,52,Finished Airing,FALSE,"Apr 14, 1992 to Apr 24, 1993",23,PG-13 - Teens 13 or older,6.65,439,4953,7838,1245,3,Production Reed,Sports,1992
8246,Naruto: Shippuuden Movie 4 - The Lost Tower,,Movie,Manga,1,Finished Airing,FALSE,31-Jul-10,85,PG-13 - Teens 13 or older,7.53,66565,1557,767,112262,153,Studio Pierrot,"Action, Comedy, Martial Arts, Shounen, Super Power",2010
8525,Kami nomi zo Shiru Sekai,The World God Only Knows,TV,Manga,12,Finished Airing,FALSE,"Oct 7, 2010 to Dec 23, 2010",23,PG-13 - Teens 13 or older,7.88,205649,739,143,365177,4779,Manglobe,"Comedy, Harem, Romance, Shounen, Supernatural",2010
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,,Special,Original,1,Finished Airing,FALSE,4-Feb-15,35,PG-13 - Teens 13 or older,7.22,216,2747,8454,913,1,Xebec Zwei,"Action, Military, Sci-Fi, Drama, Mecha",2015
1487,.hack//Unison,,Special,Original,1,Finished Airing,FALSE,24-Oct-03,24,PG-13 - Teens 13 or older,6.79,9054,4346,2767,18481,16,Bee Train,"Adventure, Comedy, Fantasy, Game, Magic, Sci-Fi",2003
3935,Karakuri Kiden: Hiwou Senki,Hiwou War Chronicles,TV,Original,26,Finished Airing,FALSE,"Oct 24, 2000 to May 1, 2001",25,None,6.67,216,4893,8465,903,1,Bones,"Action, Adventure, Mecha, Historical",2000
2505,Ringetsu The Animation,Ringetsu The Animation,OVA,Visual novel,3,Finished Airing,FALSE,"Jul 25, 2006 to Sep 25, 2006",27,Rx - Hentai,6.76,1564,,5277,4077,14,Flavors Soft,Hentai,2006
1795,Dirty Pair: Bouryaku no 005-bin,Original Dirty Pair: Flight 005 Conspiracy,OVA,Light novel,1,Finished Airing,FALSE,25-Jan-90,59,PG-13 - Teens 13 or older,6.91,1001,3868,6495,2380,2,Sunrise,"Action, Sci-Fi, Adventure, Comedy, Police",1990
3460,Bosco Daibouken,Bosco Adventure,TV,Book,26,Finished Airing,FALSE,"Oct 6, 1986 to Mar 30, 1987",25,PG - Children,7.18,358,2882,8537,871,4,Nippon Animation,"Kids, Adventure, Fantasy",1986
17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,Ghost in the Shell: Arise - Border 1: Ghost Pain,Movie,Manga,1,Finished Airing,FALSE,22-Jun-13,58,R - 17+ (violence & profanity),7.57,20524,1425,1747,41154,53,Production I.G,"Mecha, Police, Psychological, Sci-Fi",2013
21105,Love Stage!!,Love Stage!!,TV,Manga,10,Finished Airing,FALSE,"Jul 10, 2014 to Sep 11, 2014",23,PG-13 - Teens 13 or older,7.62,66027,1301,721,118982,1332,J.C.Staff,"Comedy, Romance, Shounen Ai",2014
98,Mai-HiME,My-Hime,TV,Original,26,Finished Airing,FALSE,"Sep 30, 2004 to Mar 31, 2005",23,PG-13 - Teens 13 or older,7.55,41260,1500,986,86053,1205,Sunrise,"Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai",2004
32084,"Watashitachi, Luck Logic-bu!",,TV,Card game,12,Finished Airing,FALSE,"Jan 9, 2016 to Mar 26, 2016",1,PG-13 - Teens 13 or older,5.39,470,8560,6305,2589,2,Doga Kobo,"Game, Comedy, School",2016
34738,Sengoku Choujuu Giga: Otsu,SENGOKUCHOJYUGIGA,TV,Original,13,Finished Airing,FALSE,"Jan 15, 2017 to Apr 9, 2017",3,PG-13 - Teens 13 or older,5.93,963,7508,6871,1985,0,ILCA,"Historical, Demons, Supernatural, Samurai",2017
9905,Captain (TV),,TV,Manga,26,Finished Airing,FALSE,"Jan 10, 1983 to Jul 4, 1983",25,G - All Ages,6.33,57,6255,10342,322,2,Eiken,"Sports, Shounen",1983
34511,Hei Mao Jing Zhang (1992),Black Cat Detective,TV,Original,12,Finished Airing,FALSE,"Jan, 1992 to Dec, 1992",7,None,6.58,24,10374,12616,118,0,Shanghai Animation Film Studio,"Action, Adventure, Cars, Comedy, Kids, Police",1992
31373,Rudolf to Ippaiattena,Rudolf the Black Cat,Movie,Novel,1,Finished Airing,FALSE,6-Aug-16,90,G - All Ages,6.88,100,4008,9050,661,1,"OLM, OLM Digital, Sprite Animation Studios","Adventure, Kids",2016
30470,Himitsukessha Taka no Tsume DO,,TV,Original,38,Finished Airing,FALSE,"Apr 3, 2015 to Mar 4, 2016",5,PG-13 - Teens 13 or older,4.93,15,10450,11369,190,0,DLE,"Comedy, Parody, Super Power",2015
